employees,avg_monthly_income,annual_tax,premises_area,downtime_months,direct_loss,indirect_loss
121,44956.28955140668,200875.19891876253,796.5413737988428,6,7886086.492347882,33827988.21980833
34,32822.11419799889,213407.35807932884,76.5978556795955,10,744865.6644626799,12083339.113082381
30,45133.42423550348,102645.97352066111,112.1703772088012,3,1081846.4876624758,3859471.6187561005
148,17834.887403165496,131375.54133172234,549.4573748626169,4,5574478.309457256,10763725.702047098
43,16678.95494690216,55291.36190301857,173.138068852667,11,1793355.7918978543,7476780.3406311
165,33023.08502793681,77093.67682329248,487.9825271992939,8,4793380.092289381,42081767.60185923
158,28533.15606185092,116263.55799722184,956.8987836362442,9,10196075.006201359,43534591.31777917
180,36406.90566587828,66365.93032550527,330.0194231767601,11,3307205.337724194,71646430.43339755
197,41785.07164107126,200658.10008867562,514.4670781249538,1,5341956.1638056785,8069707.012113019
170,40052.29182608706,299532.5289809563,415.04664856466593,3,4062202.89716413,20945531.121938
134,47690.44694634245,75203.80351634714,648.3356160358361,11,6531596.028266971,77153991.01528694
117,25930.25636628046,255307.55316731628,234.1526841189809,4,2382761.0069056484,12547966.068878913
138,18255.46968992723,79704.06181628679,296.9423256275691,5,2953849.6276217285,13146030.524699088
50,32036.50559791543,217478.50469910903,865.8294587958096,6,8154370.36872794,9618336.913163645
54,14429.724807647424,210789.40076475427,820.7694126673214,3,8729510.559343692,2371557.0196946952
170,21554.044933265257,275679.23370279983,799.7302044271084,11,7942648.4766186215,36010787.28830994
110,18315.522210525778,78486.40342012809,782.3736288520013,6,7036888.068252598,11179098.872710995
150,25862.548671883236,128861.11652047445,486.4656187885001,5,4749526.401348372,21268742.619702682
159,14448.663000088614,72694.94008867143,742.4462339055979,10,8015537.966461695,23639912.274880856
173,11273.669781923914,151845.83145110845,417.8445769785119,2,4430288.225636082,4060535.5758404722
76,36271.760185201274,277898.29338936124,145.67410118000618,7,1476793.5336559128,19072128.798570484
78,34409.95913159219,245380.78776546402,423.70590956644776,3,4416535.99243027,8143371.867333612
21,38334.357441546446,230725.0251113298,200.72989201653434,7,2149275.4265125324,5937724.9498899225
194,36415.45761085376,183256.8762156755,421.3090966008842,7,4237110.258729141,52948786.34941662
161,14571.787245695341,270871.43558388075,332.55395459474227,7,3501933.188682756,17555977.48340769
190,21643.155255025853,162360.44956033208,619.2026337145287,11,5946000.667443206,45240696.139285006
74,15181.064396014095,87421.41677515957,393.46339472350223,4,3724993.3658940233,4706134.532496842
154,43718.89608194253,259396.30578019482,720.3101802102194,11,7209325.349573342,74683496.97313054
10,39876.146214220935,119909.58201293171,536.5393469952669,3,5563845.197713439,1255224.9504844726
30,18061.080116729696,63408.385256112015,923.5176645896298,11,9816947.27893785,6361357.551677235
171,23652.36961959574,81509.50766719785,136.47416358286762,9,1358039.588914148,37992492.46368824
144,48664.59969056857,202264.72904853706,703.3237292092656,1,6742639.667966133,6868557.8209230015
103,33766.374315186054,201770.49098029314,688.7770336915377,11,7632138.645383418,39706364.319406
146,42046.22389204629,115045.79277050862,953.0952200420656,7,9440335.833422735,47308137.729808204
26,20583.641390749166,231795.03698649476,402.9742736914699,7,3827351.844524057,3592414.9791099997
55,18402.116807172206,243410.0388498836,340.1660712265542,10,3500195.620840855,10325674.561340021
155,41356.677153861936,280125.65653340454,213.77377200297371,1,2498444.0393456216,6112620.439406885
180,37434.898209257604,196234.37466955924,302.0240895875289,4,3034325.9745686674,27202515.208568927
108,37239.11716847055,244855.84103689322,526.7962341173817,10,5288369.546514368,41949260.08002667
182,32105.383273167754,238274.91994290843,845.8273138619783,6,8777851.725167984,34096884.62154715
93,32543.133711061953,114452.26211679823,320.0722733066092,1,3350698.1470208424,2895327.1967320996
145,39427.900212250155,127556.48198441484,199.85501082452106,2,1881310.4596746,12349932.412997695
142,20800.099244847814,169620.59893821785,308.52204752046026,5,3315141.3086479716,15152461.008040257
187,24110.73863427823,54759.741882312126,145.88062627706034,9,1450108.4118343915,42750647.28966527
13,44865.470820802206,124349.44328943088,930.3606454925963,2,9334583.423473304,1239414.3023668255
83,22354.60804048631,168470.71833605948,878.9929444211348,3,8292985.146533636,5361933.054631975
56,31852.38285517196,77017.32382028594,343.0671311358947,7,3374968.495570331,13173616.447433112
134,38105.578560267364,81568.97194378136,284.6384251352737,9,3049140.751285995,44768919.360318236
157,49996.99307332706,165809.1839343353,910.1274483616698,9,9623049.951543422,68303772.22925484
17,27411.653259813276,232741.2578964828,51.68335375490818,3,528692.2072119706,1530809.1186177928
55,27123.715064997752,258437.2327301708,620.5486515917794,8,5438744.7940152725,11242733.510390736
190,43703.5351773467,186578.47437618714,920.2035728983869,8,8871872.134333242,62868042.785095304
38,42220.124450394535,168687.24688668278,533.1296144610351,1,5447455.237710481,1580007.8835365952
39,39243.035269381944,146070.14211493882,52.818611619652195,5,516858.99989983626,7068241.754782883
135,28529.185496361155,98237.24810940155,257.9278579158979,11,2663890.268564174,42602420.552520424
124,22957.564806428632,86640.50070359118,926.3195141973373,3,9632840.383889847,8336270.298369888
191,34349.21930339394,247974.11291545202,66.17130297083779,11,708235.9927616537,73357443.3089066
74,45048.93172526564,166251.65805308404,425.04077776004135,2,3867183.3148478246,7326377.996310481
180,45351.09832834346,247580.06136993866,800.2574900163293,5,7855119.741751643,38441370.85527938
196,14339.933802817537,226020.75897515743,846.1864440007532,11,8137025.925766791,28942208.18006166
151,27134.011352526028,98473.9785958447,503.72753599723654,8,4895121.0008167,32099830.544459704
71,28588.87824794998,177576.81605280645,270.8595641462099,4,2697799.132107592,7833837.284574646
107,49104.61470095013,161004.15760567016,619.719481801851,11,6273130.806604452,57928121.59812869
77,37119.92060970338,155968.37652267417,300.5891299794364,7,3104559.8590337983,21729220.185650367
120,26289.856690482822,185642.76230095344,292.5010450961205,2,2812043.1037328225,6908872.0150652705
137,11042.31543942372,295520.4752688595,817.2197752271625,11,8040705.5351610435,16478716.298532192
71,32615.406403967838,253225.14941768633,196.55254353178242,11,1977910.5567679517,24501687.72471068
143,13843.039025534245,275928.1079075979,55.245404481891256,3,554405.2780862949,5733030.521433155
125,43377.998293910525,57409.89579400938,369.93645615555664,8,3594019.1900068056,44182552.14142553
98,40100.74642281448,85084.09169812649,516.4252572452784,4,5005069.96701009,15718338.347024543
133,28420.36639632715,71190.91505614088,719.8263723005575,10,7128479.859010891,38006768.47938452
95,27168.431181667987,115807.75126631916,792.0594947240742,4,7335185.937703228,10084406.981417542
96,45893.558622750745,160473.12299166262,680.3432505769485,5,6361807.89606508,22280517.406344198
67,21538.334016725137,210513.3119139724,645.1834363010803,4,6392660.065005269,6412653.870730639
33,19960.798484270832,175207.8165716505,682.4612862034633,1,6850083.319829417,717106.0758777431
16,47567.89731303048,275795.97872828494,307.9501917020441,2,3260051.6139433864,1754363.6280128588
81,42369.8334701393,284963.98972346593,413.24325681633945,3,3801099.923872954,10422787.174806911
45,42825.02372268779,90880.23779936472,635.6146759495863,5,6495885.701225344,9102748.177178506
134,17807.75257103702,263228.2300661963,112.2921273362742,9,1201981.2816903924,19390951.80361135
41,15731.839657237377,170430.55100332526,330.55908256446287,10,3352654.8364273575,6792687.992000903
177,11041.181992685397,163332.3678293461,436.0979975197704,11,4213434.604102908,20094228.971373398
180,19481.6603567472,246234.83712114205,556.7686487112392,8,5472664.571953815,30687155.899677318
28,40967.61966857299,73285.12726121914,512.1580019929131,4,5586837.37068689,4615894.650437012
103,19601.53675056599,270623.2818547867,732.225284246294,9,7733803.540581928,18121213.42943133
154,39164.131343795045,217715.83863690367,499.75534164563805,10,4836812.287343486,60410441.65819049
104,20076.33061469686,268815.40191449947,908.9234846337395,6,8743180.253451705,12819283.482441843
143,25811.69991802687,298619.39442690567,411.30242504479645,4,4196400.120260599,15553946.13142743
62,49326.49159645633,179501.11308931332,549.1031208673485,3,5615895.585255294,9184655.11664153
178,19792.469251365423,73315.54947723224,53.04987012192546,8,567975.6543479085,28474869.570579834
33,25054.825091930707,91630.96573272163,344.9540586238799,3,3413896.508812694,2570203.629023706
167,22043.48721860855,130904.56063857749,873.2443284482927,11,8078464.04026568,41026791.759931296
147,14384.999453200091,75888.23553367739,366.89757486647704,9,3618722.8817345896,17635399.407859296
64,29595.765685232996,253835.45653444246,290.5270166658389,1,2835357.7660552687,1867931.56481349
99,25147.626533320094,124216.96275819212,566.3601143201105,9,4895799.371966147,23740501.863905627
46,37795.48343229121,293971.5470049663,124.79359351996884,2,1230764.53366466,3831964.177549018
47,42703.78187806185,225647.85798296393,555.0248750678793,3,5816306.190347112,6566958.104308157
78,31769.988579825542,93357.5925638894,338.4825083300789,9,3511491.3151595443,23006812.645312242
181,11287.856883493474,169010.66173598508,413.9477453806682,7,4072253.503906063,14103295.11771367
196,34756.89424938886,166721.05540833028,801.7967541202876,9,7847130.907781219,65676755.81064651
164,12215.629200837568,173127.91458340845,678.8658176834124,11,6612113.262413184,21825560.68332141
68,34654.25294396099,183922.7926607339,473.8007884676507,10,4609786.227192397,23159863.827749737
6,37401.197970767535,57793.27057943271,598.6404974306924,2,6227526.619191582,468758.00028224045
156,17910.705104700737,221575.28143590587,778.5158175542177,4,8312625.236039701,9890559.424372742
70,42773.84594887084,171797.94382211083,758.4945579363789,11,7870740.3846073765,33154978.337903168
170,46443.40526296194,247741.34971717474,226.05562502361948,4,2178519.142034356,31762575.82134997
35,42523.47856455279,253837.39331510765,335.8732608992445,5,3221673.0800084868,7494584.450270466
119,22204.367608483284,107633.78049792936,380.825084417724,10,4086516.4793195054,26311472.286228478
30,33465.72049782537,62105.73660669445,228.16517550475422,5,2290948.6887624036,5423755.106675284
33,46592.60596764911,225808.46402808063,61.553381305988985,11,592944.1376667826,15729367.441801619
199,22826.589048913997,294440.69711596856,215.26890534937158,10,2162618.1229271293,46666651.6970056
82,42801.112890617,161664.49664522527,817.8321107274128,11,7630935.285529961,39995855.15104119
29,10379.00525046786,114903.20239839895,568.6244288228476,3,5351048.010955757,1008034.0909476586
52,10145.868111387052,89167.97364587024,374.57512563782177,5,3631111.54911712,2719704.952823424
69,40388.46641355869,121861.39934764626,627.9272233479916,11,6560319.995896977,31563731.81282897
185,40457.903285084845,131979.88784286246,752.8424190794522,3,7420529.37863804,22473182.354060795
71,41559.08751409175,155968.68585861614,386.7063938698195,9,4001814.982172436,27094861.43182395
94,47201.07351552649,213851.78080364663,492.77109945822576,9,4972046.663299687,40118419.13347634
150,14716.252472811368,118290.76402005677,111.00255583660982,3,1033536.0656708264,6254210.212768404
141,19279.399399347534,62744.19086716899,617.2360094018552,3,6658397.270902986,8292713.293833231
42,46148.996814952305,143319.6528931799,388.5867407745754,2,3650321.681775954,3948403.798993138
91,17089.447910894138,263907.40403976897,461.8474652207483,3,4483307.55686992,4594210.212977117
153,37289.170703063355,174587.87771297095,451.47058704957846,3,4408042.295514545,17380412.632695533
69,31218.520001632616,291195.93943635246,650.7888243054156,6,6767381.48323807,13913660.109662248
153,13327.74707406029,175905.38277218293,593.8420815067568,3,5753370.493348571,6068173.564938397
31,21410.546477661315,118974.70423046195,451.00074538773964,4,4313405.996198975,2927684.632305286
110,30814.888657638716,98328.49931130365,66.10727041619226,11,689260.8469265051,40162680.41393169
127,44094.004667353365,223631.12419639408,639.9144838998103,10,6309786.441439153,54075739.38157751
48,38301.53958458695,184095.32144435908,885.5986003326107,9,9137596.78249563,16225565.464806436
104,34875.32645819732,200999.73224886038,781.0739930142028,11,8753459.259690393,39727397.941488765
32,29841.315597656594,238781.6973335328,982.5348506375781,7,9610221.602284955,6389387.363607497
177,21947.35935256537,231475.86606622324,182.1215711196777,11,1861289.1560698922,40947512.41473657
21,14769.796452770446,60840.82504205675,261.394050148461,3,2454377.9639341533,842004.4284660795
131,26363.041382643823,250642.97632375706,562.3040919608801,3,5458706.902333101,10757214.059727812
127,11140.739756451703,183175.82676292787,274.0876172266161,2,2782343.768712961,2966087.908210312
172,18442.235570674024,147927.13270369318,82.82229221760534,9,887624.3573712785,26424832.504216876
135,27299.335034906395,184379.8565670176,432.17386235574884,11,3988010.83376182,37616863.75126243
80,26744.207426876605,203112.86211433125,323.26249744628336,4,3294283.8432754194,8595887.098395847
198,11771.817239879696,87376.57746844925,300.57280337593863,12,2834352.764327286,28174804.677661546
50,33562.406141011656,154353.84883161125,955.5141761730362,8,9416253.486181352,14378818.760014864
162,31987.37023412945,133896.55254704595,276.53141045217706,6,2686924.723011259,30096490.950127713
73,13124.172160836513,137602.23620450962,172.9609426280279,8,1664074.0465660498,7497771.899417758
141,47726.52209841757,72833.73460182705,169.0532950124586,1,1705416.1293039632,6773581.803730735
89,13975.311158034405,89960.8720000576,816.0078698141027,8,7749658.631359794,10604908.995635483
15,44193.366049493445,90458.01689655535,729.1056708004032,6,6107633.341320685,4326858.541990209
73,10012.389276600237,143306.18580541195,173.0118857887091,11,1692336.2730151103,7782841.327201788
103,45291.243801815326,273622.8862186979,258.76546291774696,7,2482839.0122122276,34638027.41117131
95,10788.789288172502,101506.84298023567,759.9758580213538,6,7428451.427538445,5926787.142763058
198,40312.48127568464,154048.12691870113,310.8855779428834,11,2983384.248499147,80024485.64339863
163,24467.63245201012,127902.35382478447,982.4649713994845,6,10066690.107580576,24257129.564381525
165,39528.6720054528,246845.82813783453,563.5415632898633,3,5795535.007334691,20862801.13894485
171,26069.80821699914,62531.60808020404,232.4075718895838,11,2172502.65083277,48543748.30383454
98,12836.31689327367,99135.84888397259,865.8680317870965,10,9168607.583277712,13359491.949957415
178,40700.267815814565,102660.38558869858,353.5017686023734,1,3650660.594665517,6967991.5263009025
169,12850.107412854599,298240.7000783078,324.36698731115894,8,3167135.278239088,17696616.78329491
119,46884.81743844872,192693.7544915759,361.06917177892353,7,3585369.434031577,40960433.65937248
192,12038.961431666456,84739.56609587956,779.7873858118858,10,8163388.567109148,23579722.747755256
35,29173.011110860618,118049.78481914137,214.55230223015073,8,2096043.8930523251,8185101.962209005
15,38921.377234031825,91955.52353073106,412.6964912478911,9,4278076.441137142,5169787.196698471
91,25729.85859168151,81151.142404862,79.29113414518991,8,804330.7047997375,18542670.708288316
125,18689.338983697387,249295.50710197314,835.2952864821274,8,8697931.017180914,19845465.59965148
134,40363.63845584108,173938.15716508872,373.682827991655,11,3844314.970179593,59270092.07602329
109,41371.78819154906,207802.53421219534,285.76427381795565,12,2769971.6559811095,49775135.030749895
31,46907.79935817469,132812.811747999,600.8985802567242,10,6051198.419117625,14843098.488795804
6,25046.604417243107,188423.77151683235,719.7422895638066,8,7494411.177616541,1326827.7006506608
107,30250.069379893073,114392.25813092428,822.251235323796,8,8524422.948483415,26471203.791219525
105,24525.13771384288,127009.0687320587,380.39569822411454,6,3927319.046020141,15419150.184115978
25,20283.272874054728,213059.48609168324,821.6858076416162,1,8122169.414939424,522083.3648628573
62,40041.31846150434,87587.53147980757,491.63695035288526,7,5273617.048211432,18175226.10010522
137,23586.07380067822,204305.46479186547,146.08515416796368,4,1485325.5822545213,14465621.226758968
184,27125.977679694082,263058.70410578186,853.9921085799903,4,9247289.54569076,19879635.91935061
177,26146.946304961115,80105.80654519226,570.2530429993836,4,5365845.790445387,19456456.29603577
89,38506.449025869835,274365.32014249475,622.3460933500162,6,6129628.744311553,19294953.17885501
97,46711.82504442719,69861.42007472375,940.6167062099986,4,9324978.118220817,18080207.80248628
24,36670.24245229509,137227.30673896824,581.1939106922925,5,6053094.732139749,4396947.904536513
65,28863.303843769303,202627.32880949863,55.30435414408955,8,531352.9464657723,14242949.036921293
42,41168.20458955534,189853.69002963422,877.0850489529475,6,8423209.659727627,10733559.55592336
152,35638.852964885504,74097.76812360837,320.51352630728695,6,3358390.760046239,34110516.41869575
29,12424.41428471254,249728.29194646326,526.6785747448035,1,5226962.229727657,390775.4918181406
134,13826.543456753665,293288.3232863132,244.6422724333492,2,2515698.652987058,3773339.6804205636
125,11516.677762945334,95307.07229594252,332.13439003222476,8,3183461.624554414,11320137.313365914
164,28272.653048252792,273782.7424538657,702.3164056636822,1,7268550.685060206,4986651.965503644
30,43034.137373558595,189202.36052793765,458.09468348601825,6,4775186.12043717,7998081.1105006775
173,22523.326774054083,283983.4428113318,645.7740990523178,10,6868147.783287336,38367787.297506936
71,25366.407323699266,94021.48960419028,832.3969067473034,11,7906536.937632802,21740209.162057165
5,46379.084334715626,248005.34829485614,373.7809210770279,6,3514226.353062147,1318304.672592119
55,43476.137812666195,64945.393861332785,589.9230364097389,4,5871810.719847067,9610468.783930747
9,36601.9244953024,270799.1117006816,788.7084987044794,4,8365748.636272878,1426657.8561636903
17,20672.15128369005,218539.85554990842,729.367033130906,9,6967434.922481376,3680149.894466407
151,14681.659307537739,142563.69598060753,562.8512641827583,3,5324021.765079461,6621946.221612929
144,10642.35290720455,97616.70587446254,414.21433519098736,7,4038919.264883137,10472546.862972261
52,14280.426904176835,254133.2746418012,437.1268821713666,10,4411790.477769448,7819745.488068551
157,21703.857744957713,200810.3303487029,461.47845139645233,8,4641383.501897076,23574821.76259077
61,32071.602543179826,140103.96323700034,381.40325249884427,4,3644734.526800575,7149039.904429872
119,12560.003310095475,160958.95620062907,714.121853145213,7,6879665.892382762,9562512.56593334
39,15449.11113273796,256635.66401809413,169.14448965823823,6,1683594.7795905436,3712783.2704559257
80,17243.22809231764,134731.7983392169,969.081414681413,6,9329268.26576927,8510674.620611712
98,35279.28371933225,72408.16952748218,790.0362268729632,9,7484236.521853208,33133958.03129077
9,34631.591959204976,277820.5430508682,333.25489955843517,1,3420789.710112415,342733.5782383343
26,32030.629054886118,146835.93491450866,90.42019080710385,8,878056.3403811338,6639567.13612949
107,20020.056987837583,137096.87777880338,725.7380137599798,1,7076232.467221356,2151254.1194517757
189,24844.78764874928,101099.90471898485,747.6410927213415,7,7347048.102476501,33796269.48401821
179,13867.588653509722,274355.6428070864,965.4414800011978,2,9795559.34670381,5179350.8332250165
186,19058.424150322193,104376.33342195846,291.02027969640676,10,2918440.6393705667,34755345.17157007
135,45908.209058903216,209168.21700034593,128.58883569401263,8,1250025.466337563,51453012.1043367
128,49187.66985743314,270191.2529020257,919.3780198325111,3,9127173.327969354,18791311.286159918
57,35906.383425611784,58728.40365080435,295.71658288213644,8,2925828.3117164704,15795598.53513968
163,46672.93168093681,257197.92632504893,735.4548749576878,5,7889225.797817388,38049870.788759656
73,35709.676016057005,152649.85542244362,107.62665593629401,10,1075295.78310504,27596689.14273402
108,11327.859444218795,214493.64381630297,772.5555647273586,3,7409374.307385755,3548582.8191433237
165,49870.503399456364,143101.1408063885,170.6746022802834,7,1570982.4499062956,55473115.76864741
182,13958.092067461395,223879.0640868735,710.8070306395233,1,7444425.561690924,2575460.9775114735
20,37305.672057802425,113573.72863942478,555.7258954607346,4,5533825.311112832,3178422.6361768846
120,20113.448122991602,55482.63560884907,957.7137239438974,8,9729209.087563787,18776002.555024523
80,25679.244516278406,286946.8786969884,85.07176092347586,9,883886.3285737971,19629188.449272532
113,35837.36739203753,54091.941010020695,327.44630851005525,2,3151012.079609756,8494101.74622889
43,27459.493972308283,256024.8224083768,116.03347146753161,8,1115228.0611871467,9758193.007376116
93,20021.84235724513,92284.39833061845,885.237753477733,7,8878656.763834761,13865073.8921778
178,23377.84747513299,148055.05715050697,614.2060959780523,11,6851074.360497254,44709018.493368365
116,23661.924676927054,255623.09412651396,558.221131740004,9,5381563.281235312,26769839.76636257
51,48372.95618032855,101483.03757808634,174.88499751049426,4,1703097.808814165,10641026.146838633
176,41944.52063693804,266426.90138125897,514.5806444473983,1,5360996.852971464,7934895.542828591
141,28341.950859176002,174439.73477547534,428.7684724170246,9,4415123.448244181,37261412.19626463
132,17992.836813654565,141538.36567931913,349.96427473207206,10,3412277.8853160636,22364747.013783235
182,42440.64441050624,215609.43668408404,783.5795077236646,3,7213881.557745305,23993373.322687976
81,16287.29886433494,135347.4304952394,108.21223784177252,11,1067964.7092887014,15674992.141170943
192,18418.48868568014,136822.08974908927,664.3514409940917,11,7246427.986621146,33940084.000657335
19,24640.535673606046,233381.5977345758,831.8433796421012,1,8133979.117829562,499117.1703616625
40,45213.9278340796,127458.05613477697,911.9419187173081,4,9488913.38535567,7425798.247867731
67,15271.46674536441,100193.16208860627,758.6207650176397,5,7167475.182137429,4988669.149691492
73,14889.367714181044,251911.53199914302,318.3328949153048,9,3316764.258108619,9016892.0447792
173,29758.99953221064,251342.75843180795,620.4820874975183,6,6479827.445709189,30314942.51737164
78,21056.421643746988,174396.42592671732,184.3334303686375,1,1846035.2358158734,1698360.8856517447
28,32749.117665926395,181663.90404073877,161.2075925575372,2,1711158.5847097302,1806242.626700931
53,28065.46738732894,224019.15644190967,656.6929350315888,3,6531162.6994832475,4868673.968350097
150,27398.364254048673,177318.57294060837,858.5522718549927,8,9435990.551352812,33042827.826667283
11,14478.918819479732,154259.98974230813,113.88571941463796,2,1132083.9541490115,346571.8492389497
8,15641.987609993606,298723.5483241865,150.70354552663377,7,1481792.5697529414,1036174.8741265106
94,42843.143097874,86910.10696313973,587.3269420578891,5,5970283.859986874,19883422.896243356
64,45435.30950286978,198181.99480996517,257.30126796837317,5,2418444.4778468157,14440969.034257608
59,19387.34131541001,271465.75651891506,631.2272166387654,9,6387402.033864325,10483226.620993827
20,14538.420060990762,221803.76029527868,253.8166339925729,7,2434265.5482809474,2132213.654519352
33,12136.666877380425,270230.82477205957,160.65787559075648,1,1684569.908069355,410989.47724113107
155,34331.90454967588,134083.68008866813,568.296233056586,10,5935201.29970948,55120534.11807172
18,38614.12850000822,117998.2440650598,869.0853811309879,7,8360325.297051561,4905477.6205740925
83,24912.39956812822,262818.09672552615,700.8658735430034,3,6852963.927510064,6569331.111152937
181,37187.03469962558,148528.64404636514,827.7888806591665,5,8679333.896449015,33885398.93172001
37,38518.35262238105,227420.5807643278,303.0184156705459,4,3325450.281924706,5546605.7141162455
157,47413.69125587621,86937.14460352856,891.6797187321744,7,8921748.755757233,49071339.32493511
25,12594.94551340429,238959.53134416867,408.18721584745714,9,4251587.391993166,3009518.083386728
149,17691.66892924319,187245.66225621736,859.8252844641439,6,8922731.192693034,16739641.709246924
27,12741.039503879525,117152.90997761523,497.6168106412898,8,5165747.507040588,3047026.4590130025
61,44719.757333444424,173625.99098972627,304.4647649924714,3,2694795.0962896366,8993354.070134662
190,41703.48640134274,224235.90645992587,297.2458894754533,8,2837371.3513596915,66979211.68368502
146,32985.68282487356,52971.60221184592,589.2844901464202,9,6326288.270491178,47221977.16591209
97,13346.536402047326,209366.76470353236,125.05975669650353,4,1201614.026279665,5034446.74802524
24,20932.494346148786,185397.6945683186,933.5533848590832,8,9236969.13749902,4235631.346528856
162,21908.79392234068,105071.54193668315,307.8903209136089,5,3382284.9661956113,17102787.13304207
23,32429.727840616684,238245.26849404917,368.84357695356255,7,3597951.475539195,5484965.826225962
185,20321.755761468616,125865.24615830029,271.6364760541711,6,2735039.1071768277,23749529.542688828
107,12918.394556518193,119215.2328866412,52.85756253268532,3,539718.2908232319,4076170.776825623
188,39230.49207413198,167804.58724983066,707.9227249683579,5,7492400.91118275,37684316.93498527
81,21963.208466216453,219037.4196055912,611.0252559825124,4,6297906.689386105,7222211.591492179
155,28094.967080932027,282211.4939690636,819.1623131872599,5,7980877.035421928,22182201.403619
194,15106.665399292215,85339.31078302598,88.96023477843144,9,890081.9913348479,26233312.15250579
37,42101.93213578318,149117.03018793341,932.2228624966543,3,9216482.04513372,4399157.425555042
22,32621.275076962305,66747.39812815748,364.3425930573473,10,3808633.622805862,7751279.593932815
77,46063.425048394514,239637.6868679356,917.4163693805041,5,9154452.32668251,18233909.095319416
165,29818.862522613334,161933.22242034017,151.77490796416254,2,1534630.6621322935,10177103.594956394
164,47657.02687271519,226732.2837970463,756.7245523961591,8,7386504.388882316,67043689.26000802
193,45674.72817525304,130548.60599407183,600.3903198607103,3,6605485.369372003,27803890.949952982
186,33058.39425836936,261079.31035158088,390.2816544899548,7,3741583.353155775,39889245.13302693
21,47355.73752599453,183707.01956002868,125.18527613636834,10,1384796.7709272765,10706334.590249931
23,22923.54989178209,285901.9554559138,624.4996843544035,11,6189254.496470549,6146866.514583373
74,24625.686508168452,69703.65978600855,75.11788892021744,4,785491.3868412329,7364470.666159673
124,11819.118052241478,178569.2061355186,526.2179941887072,7,5293123.366505462,10658207.66686015
105,33568.03627055412,241613.81149942466,623.9981470039722,5,5868920.985746222,18066904.086134292
38,38876.958797157335,200038.16201840367,745.8975599231459,4,7278035.109783979,5765587.854407859
88,40940.767609684124,55798.53510671069,991.7679025136036,10,10474357.765485652,33859475.669622146
157,15992.651441844133,293084.66958597023,297.08902783237664,5,2815254.7206028355,10618717.64421505
78,27766.362892500012,124565.9232689746,356.2703303048013,12,3101702.7603327837,27264485.75347608
92,17074.528483756625,112319.46659159551,374.0880794685424,5,3402500.626839923,8756421.845241634
89,36485.093954169955,171414.96890164487,745.0035762658933,2,7452811.857889736,6352034.945899391
15,16317.854896870725,185539.52688083722,935.2283048433081,8,8893181.788575085,2197055.1655628798
95,46166.547358243,241572.03439745636,975.6075621024809,1,9784577.548464522,4211899.18965648
148,19225.385826456535,148318.41441474727,948.5207982302227,2,9765200.191006845,5572250.422340541
193,21656.090651529794,159990.09411555305,885.4138573294812,9,9133068.95556068,40113402.164541595
131,44036.25288603999,183739.97898345775,991.4285051295994,2,10100306.714983566,11124651.167991728
117,28338.70440582895,148596.77493541018,407.14844049277207,6,4484211.484190744,19575383.190987706
84,10959.83783200292,278637.019775289,950.9052539987711,8,10260742.669921739,7414940.250999492
11,29783.45004810583,262812.991658563,772.968964276116,4,7361316.483093321,1381585.7801940246
20,13381.733415204922,163743.42376946958,210.03686655157935,5,2166047.767838,1481576.377293417
20,49413.78874749243,50048.715584329286,93.19192848334221,10,958532.3647042251,9333654.110313138
172,33524.4628182241,275233.6238823201,253.75975997680615,8,2397559.444791317,45428065.56561743
16,20261.30470443914,81084.14335986631,789.8135680732448,11,7681068.589109878,3495862.7682337016
39,32548.70718190471,111128.10379851155,650.11203716459,9,5972392.764166938,10345468.65092627
25,13074.684135270194,88090.32109134956,263.13844447935094,11,2558852.0265471046,3737802.4820767194
182,41995.652170752684,94953.89249525595,754.8253817477913,4,7791477.284849012,30374281.330723453
175,47013.12215456655,250719.38447245868,184.25612746629284,6,1941068.1668030163,42306907.329783246
21,44977.775528246384,194875.36041648104,830.7493241657597,8,9227525.436115818,7901164.468184474
36,23670.30409194251,289023.7907813371,804.4529271721955,10,8362814.916745176,8958603.917282207
45,23030.72478573474,107863.37808092912,973.947172170746,9,9938071.165439732,9174879.657796301
138,11403.504448652,171408.7270328085,192.76558639785222,5,2104436.696716535,7476014.318795054
31,36056.01434803667,294357.0922706175,911.2823446938703,6,9820461.307683233,6845811.526156914
152,31396.191367591797,256610.87856869242,374.0475305357466,10,3636123.169868468,54534585.40782353
157,28373.854853093653,232153.91978012276,445.25687155554607,1,4425154.242075435,4422293.9101371495
70,46305.23813338828,97243.80034269798,495.022809742431,4,5122111.191192345,12591020.469213083
141,16715.15604331385,242351.35022742904,645.558850542428,6,6019471.103917458,13951297.775467286
96,10386.650667607293,136891.28064897945,995.0252016121406,3,10144440.534119476,2808359.602598406
185,12932.658084830617,182634.2242616894,619.9608629024715,6,6335610.65434693,15362232.342308456
65,18934.857513094757,202290.30325988506,930.3800717883869,11,9645485.0634844,13002540.50110779
170,11331.421970538278,202340.92788106352,292.27679198048685,7,3050544.7228904087,12624557.569266168
7,30113.74842572542,231630.8679783791,428.49107872439214,6,4212146.8029883765,1342749.2274481102
107,22563.61820934312,215425.52316055138,529.2745529666518,7,5408908.17236528,18256185.981179874
59,17219.320322725307,67092.71982764745,356.7568902973372,9,3493639.20565992,9544142.645008376
5,40003.36299794649,164336.7564872768,978.0237478161135,7,10249228.739685362,1474072.809176285
